number_of_cells,number_of_timestep,nodes_number,gathers,wave_front_tracking,hilbert_filter,isotropic_kernel,exec_time,over
41896900000000.0,16059,2,0,1,1,0,2420.02,0
21215000000000.0,16059,2,0,1,1,0,1860.28,0
42404700000000.0,16059,2,0,1,1,0,3408.39,0
35257600000000.0,16059,2,0,1,1,0,2908.59,0
32317200000000.0,16059,2,0,1,1,0,2705.79,0
39016900000000.0,16059,2,0,1,1,0,3973.86,0
44436100000000.0,16059,2,0,1,1,0,3517.5,0
40753700000000.0,16059,2,0,1,1,0,3367.21,0
31486100000000.0,16059,2,0,1,1,0,3036.89,0
41896900000000.0,16059,2,0,1,1,0,3538.25,0
26091600000000.0,16059,2,0,1,1,0,2135.42,0
42404700000000.0,16059,2,0,1,1,0,3585.84,0
37792700000000.0,16059,2,0,1,1,0,3284.02,0
38849800000000.0,16059,2,0,1,1,0,3471.25,0
36255100000000.0,16059,2,0,1,1,0,3152.62,0
34904100000000.0,16059,2,0,1,1,0,2983.89,0
27034800000000.0,16059,2,0,1,1,0,2379.99,0
34552000000000.0,16059,2,0,1,1,0,3750.34,0
27205800000000.0,16059,2,0,1,1,0,1544.9,0
18881800000000.0,16059,2,0,1,1,0,1978.8,0
44436100000000.0,16059,2,0,1,1,0,2549.2,0
30568800000000.0,16059,2,0,1,1,0,2827.9,0
35422500000000.0,16059,2,0,1,1,0,2893.97,0
38005600000000.0,16059,2,0,1,1,0,3137.74,0
27343200000000.0,16059,2,0,1,1,0,3052.23,0
27665200000000.0,16059,2,0,1,1,0,2835.13,0
32678600000000.0,16059,2,0,1,1,0,3000.12,0
28075400000000.0,16059,2,0,1,1,0,2381.52,0
44436100000000.0,16059,2,0,1,1,0,4716.11,0
40097800000000.0,16059,2,0,1,1,0,3303.7,0
36766700000000.0,16059,2,0,1,1,0,2115.09,0
33966000000000.0,16059,2,0,1,1,0,2649.93,0
39049900000000.0,16059,2,0,1,1,0,3932.07,0
42298300000000.0,16059,2,0,1,1,0,3354.13,0
33416700000000.0,16059,2,0,1,1,0,3592.65,0
28431600000000.0,16059,2,0,1,1,0,2769.92,0
29737400000000.0,16059,2,0,1,1,0,2480.62,0
44436100000000.0,16059,2,0,1,1,0,2586.97,0
31486100000000.0,16059,2,0,1,1,0,2033.48,0
42787300000000.0,16059,2,0,1,1,0,3437.44,0
37483500000000.0,16059,2,0,1,1,0,2145.72,0
28062900000000.0,16059,2,0,1,1,0,3166.5,0
38153100000000.0,16059,2,0,1,1,0,2318.04,0
27344700000000.0,16059,2,0,1,1,0,2671.47,0
17208300000000.0,16059,2,0,1,1,0,1823.11,0
26153800000000.0,16059,2,0,1,1,0,2531.19,0
32454600000000.0,16059,2,0,1,1,0,1821.42,0
44436100000000.0,16059,2,0,1,1,0,3680.42,0
43721600000000.0,16059,2,0,1,1,0,5268.18,1
26587400000000.0,16059,2,0,1,1,0,1574.75,0
44436100000000.0,16059,2,0,1,1,0,2515.16,0
31299600000000.0,16059,2,0,1,1,0,3149.12,0
25552200000000.0,16059,2,0,1,1,0,2574.45,0
43776600000000.0,16059,2,0,1,1,0,3624.12,0
32247900000000.0,16059,2,0,1,1,0,3112.14,0
39901800000000.0,16059,2,0,1,1,0,4418.72,0
44182200000000.0,16059,2,0,1,1,0,4717.58,0
31994000000000.0,16059,2,0,1,1,0,3030.11,0
36973900000000.0,16059,2,0,1,1,0,3917.89,0
37164700000000.0,16059,2,0,1,1,0,3474.14,0
43584200000000.0,16059,2,0,1,1,0,4692.41,0
44436100000000.0,16059,2,0,1,1,0,3583.68,0
23769600000000.0,16059,2,0,1,1,0,2702.81,0
36054500000000.0,16059,2,0,1,1,0,3720.45,0
34433200000000.0,16059,2,0,1,1,0,1972.47,0
36310600000000.0,16059,2,0,1,1,0,3106.79,0
26068100000000.0,16059,2,0,1,1,0,2268.91,0
30921500000000.0,16059,2,0,1,1,0,3689.74,0
41149300000000.0,16059,2,0,1,1,0,4320.56,0
44353700000000.0,16059,2,0,1,1,0,4870.75,0
28112600000000.0,16059,2,0,1,1,0,2419.03,0
33413900000000.0,16059,2,0,1,1,0,3015.23,0
22984300000000.0,16059,2,0,1,1,0,2919.96,0
29679000000000.0,16059,2,0,1,1,0,2428.34,0
29454800000000.0,16059,2,0,1,1,0,2901.28,0
44182200000000.0,16059,2,0,1,1,0,2549.54,0
29708700000000.0,16059,2,0,1,1,0,3150.6,0
44436100000000.0,16059,2,0,1,1,0,3924.74,0
42150800000000.0,16059,2,0,1,1,0,4231.16,0
22776500000000.0,16059,2,0,1,1,0,1586.29,0
38253000000000.0,16059,2,0,1,1,0,3984.26,0
44436100000000.0,16059,2,0,1,1,0,2550.24,0
38342000000000.0,16059,2,0,1,1,0,3924.63,0
28360000000000.0,16059,2,0,1,1,0,2889.23,0
44436100000000.0,16059,2,0,1,1,0,4371.14,0
25192200000000.0,16059,2,0,1,1,0,2297.57,0
42150800000000.0,16059,2,0,1,1,0,4376.82,0
37069700000000.0,16059,2,0,1,1,0,4001.73,0
34279300000000.0,16059,2,0,1,1,0,2292.82,0
29156900000000.0,16059,2,0,1,1,0,1608.65,0
44436100000000.0,16059,2,0,1,1,0,3621.59,0
30978300000000.0,16059,2,0,1,1,0,3011.14,0
30978300000000.0,16059,2,0,1,1,0,3846.76,0
37016300000000.0,16059,2,0,1,1,0,3821.3,0
21676700000000.0,16059,2,0,1,1,0,1970.39,0
29454800000000.0,16059,2,0,1,1,0,3003.27,0
26270800000000.0,16059,2,0,1,1,0,2420.53,0
29595500000000.0,16059,2,0,1,1,0,2812.67,0
36274400000000.0,16059,2,0,1,1,0,3362.47,0
29898900000000.0,16059,2,0,1,1,0,2428.38,0
30558400000000.0,16059,2,0,1,1,0,3100.71,0
20412100000000.0,16059,2,0,1,1,0,2000.11,0
40881200000000.0,16059,2,0,1,1,0,3444.07,0
29182500000000.0,16059,2,0,1,1,0,2606.25,0
38039700000000.0,16059,2,0,1,1,0,2288.9,0
24346200000000.0,16059,2,0,1,1,0,2562.7,0
32894300000000.0,16059,2,0,1,1,0,1837.86,0
44436100000000.0,16059,2,0,1,1,0,3617.88,0
40016300000000.0,16059,2,0,1,1,0,2297.61,0
41743000000000.0,16059,2,0,1,1,0,4558.11,0
44436100000000.0,16059,2,0,1,1,0,3526.72,0
33663700000000.0,16059,2,0,1,1,0,1893.24,0
42649900000000.0,16059,2,0,1,1,0,8447.38,1
41896900000000.0,16059,2,0,1,1,0,4267.14,0
21041600000000.0,16059,2,0,1,1,0,2274.67,0
23014300000000.0,16059,2,0,1,1,0,1442.71,0
31486100000000.0,16059,2,0,1,1,0,3641.73,0
44436100000000.0,16059,2,0,1,1,0,4469.37,0
29459200000000.0,16059,2,0,1,1,0,2918.44,0
41896900000000.0,16059,2,0,1,1,0,4604.45,0
31740100000000.0,16059,2,0,1,1,0,2811.04,0
29926400000000.0,16059,2,0,1,1,0,2438.21,0
34070000000000.0,16059,2,0,1,1,0,2974.88,0
25229400000000.0,16059,2,0,1,1,0,2835.8,0
38472800000000.0,16059,2,0,1,1,0,3803.86,0
20556900000000.0,16059,2,0,1,1,0,2022.97,0
22411400000000.0,16059,2,0,1,1,0,1489.55,0
40149400000000.0,16059,2,0,1,1,0,3078.25,0
38967500000000.0,16059,2,0,1,1,0,4201.35,0
36182000000000.0,16059,2,0,1,1,0,3016.76,0
28772200000000.0,16059,2,0,1,1,0,2326.57,0
28634800000000.0,16059,2,0,1,1,0,2281.36,0
36310600000000.0,16059,2,0,1,1,0,3075.94,0
20155400000000.0,16059,2,0,1,1,0,2047.4,0
32151800000000.0,16059,2,0,1,1,0,3460.17,0
27169500000000.0,16059,2,0,1,1,0,2744.26,0
44436100000000.0,16059,2,0,1,1,0,5001.04,0
44436100000000.0,16059,2,0,1,1,0,3691.05,0
44436100000000.0,16059,2,0,1,1,0,3590.89,0
26153800000000.0,16059,2,0,1,1,0,1789.32,0
35202600000000.0,16059,2,0,1,1,0,2806.83,0
43364400000000.0,16059,2,0,1,1,0,3865.79,0
26189800000000.0,16059,2,0,1,1,0,2286.26,0
32247900000000.0,16059,2,0,1,1,0,3822.63,0
26462100000000.0,16059,2,0,1,1,0,1799.9,0
33663700000000.0,16059,2,0,1,1,0,3724.08,0
44436100000000.0,16059,2,0,1,1,0,3665.35,0
19276000000000.0,16059,2,0,1,1,0,2423.04,0
24196700000000.0,16059,2,0,1,1,0,2665.18,0
40881200000000.0,16059,2,0,1,1,0,2369.91,0
32866800000000.0,16059,2,0,1,1,0,2708.86,0
27664000000000.0,16059,2,0,1,1,0,2663.88,0
29708700000000.0,16059,2,0,1,1,0,2874.08,0
43928300000000.0,16059,2,0,1,1,0,3650.73,0
23876400000000.0,16059,2,0,1,1,0,3089.7,0
31141800000000.0,16059,2,0,1,1,0,2873.68,0
34181400000000.0,16059,2,0,1,1,0,2048.78,0
25965700000000.0,16059,2,0,1,1,0,2797.27,0
43928300000000.0,16059,2,0,1,1,0,4519.28,0
38813600000000.0,16059,2,0,1,1,0,3881.12,0
31712600000000.0,16059,2,0,1,1,0,2561.04,0
37915200000000.0,16059,2,0,1,1,0,3289.92,0
30340900000000.0,16059,2,0,1,1,0,2008.89,0
44182200000000.0,16059,2,0,1,1,0,3437.33,0
26958400000000.0,16059,2,0,1,1,0,2876.5,0
40121600000000.0,16059,2,0,1,1,0,2271.97,0
36010600000000.0,16059,2,0,1,1,0,2128.97,0
44436100000000.0,16059,2,0,1,1,0,3652.52,0
23346900000000.0,16059,2,0,1,1,0,2999.46,0
43419300000000.0,16059,2,0,1,1,0,3540.29,0
44436100000000.0,16059,2,0,1,1,0,4348.61,0
31114900000000.0,16059,2,0,1,1,0,3349.04,0
40881200000000.0,16059,2,0,1,1,0,4246.19,0
15907800000000.0,16059,2,0,1,1,0,2230.66,0
26848500000000.0,16059,2,0,1,1,0,2109.4,0
31486000000000.0,16059,2,0,1,1,0,1821.71,0
27931300000000.0,16059,2,0,1,1,0,3490.44,0
44436100000000.0,16059,2,0,1,1,0,2509.14,0
37492100000000.0,16059,2,0,1,1,0,3938.28,0
44436100000000.0,16059,2,0,1,1,0,4474.66,0
39434600000000.0,16059,2,0,1,1,0,3176.94,0
37803100000000.0,16059,2,0,1,1,0,3381.54,0
44436100000000.0,16059,2,0,1,1,0,4326.14,0
30503400000000.0,16059,2,0,1,1,0,2520.95,0
41896900000000.0,16059,2,0,1,1,0,4523.78,0
33114100000000.0,16059,2,0,1,1,0,2576.08,0
40836100000000.0,16059,2,0,1,1,0,3122.82,0
33517500000000.0,16059,2,0,1,1,0,3051.04,0
31994000000000.0,16059,2,0,1,1,0,2032.73,0
31575200000000.0,16059,2,0,1,1,0,2593.52,0
28195400000000.0,16059,2,0,1,1,0,2676.81,0
43928300000000.0,16059,2,0,1,1,0,2512.21,0
20441600000000.0,16059,2,0,1,1,0,1278.22,0
29645000000000.0,16059,2,0,1,1,0,1755.56,0
22610900000000.0,16059,2,0,1,1,0,2286.42,0
42760100000000.0,16059,2,0,1,1,0,3465.48,0
44436100000000.0,16059,2,0,1,1,0,4612.68,0
27178300000000.0,16059,2,0,1,1,0,2814.11,0
19797300000000.0,16059,2,0,1,1,0,1205.53,0
36564600000000.0,16059,2,0,1,1,0,3917.39,0
37362600000000.0,16059,2,0,1,1,0,3726.89,0
44106300000000.0,16059,2,0,1,1,0,2508.46,0
30173700000000.0,16059,2,0,1,1,0,3144.29,0
27190400000000.0,16059,2,0,1,1,0,3549.35,0
31994000000000.0,16059,2,0,1,1,0,3306.6,0
34488100000000.0,16059,2,0,1,1,0,2807.22,0
41896900000000.0,16059,2,0,1,1,0,2441.0,0
43089600000000.0,16059,2,0,1,1,0,3931.07,0
44436100000000.0,16059,2,0,1,1,0,4514.34,0
37950700000000.0,16059,2,0,1,1,0,2997.52,0
38849800000000.0,16059,2,0,1,1,0,3300.73,0
25392100000000.0,16059,2,0,1,1,0,1943.62,0
42150800000000.0,16059,2,0,1,1,0,3534.24,0
42732300000000.0,16059,2,0,1,1,0,3489.95,0
44436100000000.0,16059,2,0,1,1,0,4577.18,0
38720100000000.0,16059,2,0,1,1,0,3970.35,0
22051200000000.0,16059,2,0,1,1,0,1340.78,0
44436100000000.0,16059,2,0,1,1,0,3613.8,0
42430000000000.0,16059,2,0,1,1,0,2430.54,0
44436100000000.0,16059,2,0,1,1,0,4456.26,0
40176600000000.0,16059,2,0,1,1,0,3702.82,0
41990300000000.0,16059,2,0,1,1,0,3483.7,0
34381000000000.0,16059,2,0,1,1,0,2057.22,0
38555300000000.0,16059,2,0,1,1,0,3914.14,0
42814700000000.0,16059,2,0,1,1,0,3400.86,0
38555300000000.0,16059,2,0,1,1,0,3331.41,0
28895100000000.0,16059,2,0,1,1,0,2720.61,0
24463700000000.0,16059,2,0,1,1,0,2786.18,0
35202600000000.0,16059,2,0,1,1,0,2888.77,0
44436100000000.0,16059,2,0,1,1,0,4810.36,0
30697800000000.0,16059,2,0,1,1,0,2714.88,0
27323500000000.0,16059,2,0,1,1,0,2625.05,0
37932600000000.0,16059,2,0,1,1,0,3191.02,0
30792100000000.0,16059,2,0,1,1,0,3710.84,0
44436100000000.0,16059,2,0,1,1,0,3693.25,0
15463700000000.0,16059,2,0,1,1,0,1647.43,0
35449900000000.0,16059,2,0,1,1,0,3941.35,0
34570600000000.0,16059,2,0,1,1,0,2617.26,0
39599500000000.0,16059,2,0,1,1,0,3288.97,0
41413200000000.0,16059,2,0,1,1,0,4343.23,0
29200900000000.0,16059,2,0,1,1,0,1948.31,0
40973500000000.0,16059,2,0,1,1,0,3332.96,0
34927000000000.0,16059,2,0,1,1,0,2915.11,0
29843900000000.0,16059,2,0,1,1,0,1671.55,0
44436100000000.0,16059,2,0,1,1,0,4607.72,0
31486100000000.0,16059,2,0,1,1,0,2892.58,0
42924700000000.0,16059,2,0,1,1,0,4399.66,0
38595900000000.0,16059,2,0,1,1,0,2276.57,0
44436100000000.0,16059,2,0,1,1,0,2532.29,0
27929100000000.0,16059,2,0,1,1,0,3393.78,0
44436100000000.0,16059,2,0,1,1,0,4034.7,0
41896900000000.0,16059,2,0,1,1,0,4504.46,0
24709000000000.0,16059,2,0,1,1,0,2780.76,0
21358200000000.0,16059,2,0,1,1,0,1824.07,0
43859000000000.0,16059,2,0,1,1,0,4673.12,0
31016800000000.0,16059,2,0,1,1,0,2909.83,0
22354100000000.0,16059,2,0,1,1,0,2059.26,0
29981300000000.0,16059,2,0,1,1,0,2446.26,0
44436100000000.0,16059,2,0,1,1,0,4386.24,0
28185200000000.0,16059,2,0,1,1,0,1913.31,0
25927400000000.0,16059,2,0,1,1,0,2688.21,0
37675900000000.0,16059,2,0,1,1,0,4033.33,0
30433100000000.0,16059,2,0,1,1,0,1979.75,0
42457500000000.0,16059,2,0,1,1,0,4690.28,0
39791900000000.0,16059,2,0,1,1,0,2259.17,0
26407700000000.0,16059,2,0,1,1,0,3442.99,0
44436100000000.0,16059,2,0,1,1,0,4395.03,0
42430000000000.0,16059,2,0,1,1,0,2394.3,0
44436100000000.0,16059,2,0,1,1,0,4210.48,0
38967500000000.0,16059,2,0,1,1,0,3218.85,0
33771400000000.0,16059,2,0,1,1,0,3213.69,0
29949100000000.0,16059,2,0,1,1,0,2806.38,0
34710600000000.0,16059,2,0,1,1,0,2858.31,0
29970200000000.0,16059,2,0,1,1,0,2579.14,0
33001800000000.0,16059,2,0,1,1,0,2886.49,0
34782900000000.0,16059,2,0,1,1,0,2907.88,0
31795000000000.0,16059,2,0,1,1,0,2636.88,0
26931000000000.0,16059,2,0,1,1,0,2154.22,0
28015300000000.0,16059,2,0,1,1,0,2227.63,0
39103800000000.0,16059,2,0,1,1,0,3447.1,0
44436100000000.0,16059,2,0,1,1,0,3964.51,0
30943800000000.0,16059,2,0,1,1,0,2942.42,0
38417900000000.0,16059,2,0,1,1,0,2178.32,0
30293500000000.0,16059,2,0,1,1,0,2827.12,0
43745000000000.0,16059,2,0,1,1,0,3565.91,0
23765200000000.0,16059,2,0,1,1,0,2083.39,0
25697800000000.0,16059,2,0,1,1,0,1426.85,0
44436100000000.0,16059,2,0,1,1,0,3666.29,0
31740100000000.0,16059,2,0,1,1,0,3037.61,0
38595900000000.0,16059,2,0,1,1,0,3369.44,0
36204000000000.0,16059,2,0,1,1,0,3095.11,0
33852500000000.0,16059,2,0,1,1,0,2009.44,0
40094200000000.0,16059,2,0,1,1,0,3279.3,0
44436100000000.0,16059,2,0,1,1,0,2732.16,0
40627300000000.0,16059,2,0,1,1,0,2387.11,0
44436100000000.0,16059,2,0,1,1,0,8070.18,1
34442700000000.0,16059,2,0,1,1,0,3487.93,0
43941400000000.0,16059,2,0,1,1,0,3674.66,0
32247900000000.0,16059,2,0,1,1,0,3097.52,0
44436100000000.0,16059,2,0,1,1,0,3755.2,0
40039200000000.0,16059,2,0,1,1,0,2260.39,0
42404700000000.0,16059,2,0,1,1,0,3589.81,0
38402500000000.0,16059,2,0,1,1,0,3351.22,0
30344400000000.0,16059,2,0,1,1,0,2947.69,0
43928300000000.0,16059,2,0,1,1,0,3618.74,0
32426500000000.0,16059,2,0,1,1,0,2764.46,0
44436100000000.0,16059,2,0,1,1,0,3677.11,0
36015300000000.0,16059,2,0,1,1,0,3031.84,0
30442200000000.0,16059,2,0,1,1,0,2661.23,0
44436100000000.0,16059,2,0,1,1,0,3848.85,0
44436100000000.0,16059,2,0,1,1,0,2579.19,0
25750600000000.0,16059,2,0,1,1,0,2293.04,0
26130100000000.0,16059,2,0,1,1,0,2496.01,0
33526300000000.0,16059,2,0,1,1,0,2753.25,0
31749300000000.0,16059,2,0,1,1,0,2036.63,0
44216300000000.0,16059,2,0,1,1,0,3639.58,0
34787100000000.0,16059,2,0,1,1,0,2165.34,0
17901600000000.0,16059,2,0,1,1,0,2126.96,0
36564600000000.0,16059,2,0,1,1,0,3171.76,0
27632600000000.0,16059,2,0,1,1,0,2514.92,0
39998800000000.0,16059,2,0,1,1,0,4269.65,0
43928300000000.0,16059,2,0,1,1,0,3569.46,0
24380800000000.0,16059,2,0,1,1,0,2786.19,0
30173700000000.0,16059,2,0,1,1,0,2450.73,0
39174900000000.0,16059,2,0,1,1,0,3609.24,0
40698700000000.0,16059,2,0,1,1,0,4171.75,0
40808700000000.0,16059,2,0,1,1,0,3084.81,0
30392700000000.0,16059,2,0,1,1,0,2508.21,0
37868200000000.0,16059,2,0,1,1,0,3784.19,0
16175500000000.0,16059,2,0,1,1,0,2141.21,0
26153800000000.0,16059,2,0,1,1,0,2731.04,0
34279300000000.0,16059,2,0,1,1,0,3141.71,0
32878700000000.0,16059,2,0,1,1,0,2953.43,0
36310600000000.0,16059,2,0,1,1,0,3874.18,0
44436100000000.0,16059,2,0,1,1,0,3681.97,0
32755800000000.0,16059,2,0,1,1,0,3185.82,0
27677300000000.0,16059,2,0,1,1,0,3134.73,0
40482500000000.0,16059,2,0,1,1,0,3528.27,0
34488100000000.0,16059,2,0,1,1,0,2941.85,0
38280400000000.0,16059,2,0,1,1,0,3758.84,0
27517000000000.0,16059,2,0,1,1,0,2927.96,0
42979600000000.0,16059,2,0,1,1,0,3928.37,0
26525500000000.0,16059,2,0,1,1,0,2845.82,0
33263600000000.0,16059,2,0,1,1,0,4064.75,0
36056700000000.0,16059,2,0,1,1,0,3835.45,0
33009700000000.0,16059,2,0,1,1,0,3963.58,0
19872200000000.0,16059,2,0,1,1,0,2568.36,0
27931300000000.0,16059,2,0,1,1,0,2803.5,0
42404700000000.0,16059,2,0,1,1,0,4262.61,0
29708700000000.0,16059,2,0,1,1,0,3141.45,0
31994000000000.0,16059,2,0,1,1,0,3606.27,0
35532400000000.0,16059,2,0,1,1,0,3952.61,0
27315700000000.0,16059,2,0,1,1,0,2580.09,0
23243200000000.0,16059,2,0,1,1,0,2503.69,0
31740100000000.0,16059,2,0,1,1,0,2816.5,0
43859000000000.0,16059,2,0,1,1,0,3613.75,0
44436100000000.0,16059,2,0,1,1,0,2555.64,0
36356800000000.0,16059,2,0,1,1,0,2957.86,0
30672400000000.0,16059,2,0,1,1,0,5151.31,1
34533200000000.0,16059,2,0,1,1,0,2862.12,0
34084700000000.0,16059,2,0,1,1,0,3029.23,0
28368800000000.0,16059,2,0,1,1,0,2854.08,0
31994000000000.0,16059,2,0,1,1,0,3059.49,0
44243700000000.0,16059,2,0,1,1,0,3593.14,0
43199500000000.0,16059,2,0,1,1,0,4294.36,0
41896900000000.0,16059,2,0,1,1,0,4453.02,0
29898900000000.0,16059,2,0,1,1,0,3225.76,0
22296000000000.0,16059,2,0,1,1,0,2844.82,0
38925200000000.0,16059,2,0,1,1,0,3543.51,0
30393500000000.0,16059,2,0,1,1,0,3228.72,0
17581300000000.0,16059,2,0,1,1,0,2058.63,0
40781200000000.0,16059,2,0,1,1,0,2293.66,0
44436100000000.0,16059,2,0,1,1,0,3943.27,0
33224000000000.0,16059,2,0,1,1,0,3667.06,0
21590600000000.0,16059,2,0,1,1,0,1789.43,0
32355300000000.0,16059,2,0,1,1,0,3159.49,0
30540800000000.0,16059,2,0,1,1,0,2608.18,0
34279300000000.0,16059,2,0,1,1,0,3224.56,0
41347400000000.0,16059,2,0,1,1,0,3474.28,0
28941800000000.0,16059,2,0,1,1,0,2470.12,0
44436100000000.0,16059,2,0,1,1,0,2517.59,0
43886500000000.0,16059,2,0,1,1,0,4499.58,0
44182200000000.0,16059,2,0,1,1,0,3616.44,0
39049900000000.0,16059,2,0,1,1,0,3537.67,0
36564600000000.0,16059,2,0,1,1,0,3460.48,0
29200900000000.0,16059,2,0,1,1,0,2957.31,0
27423400000000.0,16059,2,0,1,1,0,2830.5,0
38849800000000.0,16059,2,0,1,1,0,3965.14,0
43446800000000.0,16059,2,0,1,1,0,3588.2,0
25859200000000.0,16059,2,0,1,1,0,2153.13,0
26711100000000.0,16059,2,0,1,1,0,2324.85,0
44436100000000.0,16059,2,0,1,1,0,3679.86,0
39874300000000.0,16059,2,0,1,1,0,3168.01,0
32152300000000.0,16059,2,0,1,1,0,1834.77,0
41896900000000.0,16059,2,0,1,1,0,3539.36,0
38912500000000.0,16059,2,0,1,1,0,3151.14,0
40808700000000.0,16059,2,0,1,1,0,6921.47,1
22481500000000.0,16059,2,0,1,1,0,2274.06,0
28832000000000.0,16059,2,0,1,1,0,3162.27,0
28167600000000.0,16059,2,0,1,1,0,2319.11,0
44436100000000.0,16059,2,0,1,1,0,2529.06,0
35221900000000.0,16059,2,0,1,1,0,3257.3,0
41146000000000.0,16059,2,0,1,1,0,4129.69,0
28057700000000.0,16059,2,0,1,1,0,2351.0,0
44182200000000.0,16059,2,0,1,1,0,4683.03,0
30724400000000.0,16059,2,0,1,1,0,3557.53,0
26532100000000.0,16059,2,0,1,1,0,1674.83,0
44436100000000.0,16059,2,0,1,1,0,3659.55,0
36504300000000.0,16059,2,0,1,1,0,4025.59,0
30724400000000.0,16059,2,0,1,1,0,3687.79,0
44436100000000.0,16059,2,0,1,1,0,4674.04,0
33169100000000.0,16059,2,0,1,1,0,2943.51,0
44436100000000.0,16059,2,0,1,1,0,3359.93,0
42897200000000.0,16059,2,0,1,1,0,4590.63,0
18484500000000.0,16059,2,0,1,1,0,2298.45,0
37401100000000.0,16059,2,0,1,1,0,3972.78,0
38849800000000.0,16059,2,0,1,1,0,4275.22,0
44436100000000.0,16059,2,0,1,1,0,3577.64,0
43144500000000.0,16059,2,0,1,1,0,4419.47,0
31232200000000.0,16059,2,0,1,1,0,3821.18,0
44436100000000.0,16059,2,0,1,1,0,3618.46,0
38849800000000.0,16059,2,0,1,1,0,4351.75,0
34533200000000.0,16059,2,0,1,1,0,3155.1,0
44078900000000.0,16059,2,0,1,1,0,4675.36,0
28195100000000.0,16059,2,0,1,1,0,1580.05,0
31994000000000.0,16059,2,0,1,1,0,3396.85,0
27169500000000.0,16059,2,0,1,1,0,3365.26,0
33141600000000.0,16059,2,0,1,1,0,2065.92,0
38595900000000.0,16059,2,0,1,1,0,4146.87,0
28185200000000.0,16059,2,0,1,1,0,1903.61,0
35041000000000.0,16059,2,0,1,1,0,4064.44,0
38849800000000.0,16059,2,0,1,1,0,2313.17,0
42952100000000.0,16059,2,0,1,1,0,4349.33,0
28185200000000.0,16059,2,0,1,1,0,2825.07,0
27931300000000.0,16059,2,0,1,1,0,2800.34,0
40881200000000.0,16059,2,0,1,1,0,3660.42,0
25419500000000.0,16059,2,0,1,1,0,2576.6,0
39682000000000.0,16059,2,0,1,1,0,4238.0,0
27387600000000.0,16059,2,0,1,1,0,2091.35,0
42237700000000.0,16059,2,0,1,1,0,2426.44,0
32623400000000.0,16059,2,0,1,1,0,3349.89,0
40396600000000.0,16059,2,0,1,1,0,4425.85,0
25751700000000.0,16059,2,0,1,1,0,2824.95,0
32844300000000.0,16059,2,0,1,1,0,1933.14,0
30978300000000.0,16059,2,0,1,1,0,2022.77,0
43227000000000.0,16059,2,0,1,1,0,4548.66,0
33517500000000.0,16059,2,0,1,1,0,2107.5,0
44436100000000.0,16059,2,0,1,1,0,4470.84,0
39901800000000.0,16059,2,0,1,1,0,4195.36,0
42017800000000.0,16059,2,0,1,1,0,4040.89,0
37730800000000.0,16059,2,0,1,1,0,3061.43,0
44436100000000.0,16059,2,0,1,1,0,2537.16,0
44436100000000.0,16059,2,0,1,1,0,3761.23,0
32642200000000.0,16059,2,0,1,1,0,2110.49,0
42150800000000.0,16059,2,0,1,1,0,3609.75,0
36645900000000.0,16059,2,0,1,1,0,3084.41,0
39103800000000.0,16059,2,0,1,1,0,3396.47,0
44436100000000.0,16059,2,0,1,1,0,3655.06,0
44436100000000.0,16059,2,0,1,1,0,3534.07,0
44188800000000.0,16059,2,0,1,1,0,3645.34,0
44436100000000.0,16059,2,0,1,1,0,5206.85,0
44436100000000.0,16059,2,0,1,1,0,3605.11,0
30154400000000.0,16059,2,0,1,1,0,3536.37,0
43710900000000.0,16059,2,0,1,1,0,4676.87,0
28222600000000.0,16059,2,0,1,1,0,2251.01,0
29761900000000.0,16059,2,0,1,1,0,2711.19,0
29454800000000.0,16059,2,0,1,1,0,4288.54,1
31602700000000.0,16059,2,0,1,1,0,3259.88,0
29305900000000.0,16059,2,0,1,1,0,1869.44,0
40173600000000.0,16059,2,0,1,1,0,3915.82,0
44436100000000.0,16059,2,0,1,1,0,4419.17,0
42430000000000.0,16059,2,0,1,1,0,4555.65,0
28185200000000.0,16059,2,0,1,1,0,3469.33,0
33856100000000.0,16059,2,0,1,1,0,3548.56,0
39984200000000.0,16059,2,0,1,1,0,3883.89,0
29708700000000.0,16059,2,0,1,1,0,2908.94,0
44436100000000.0,16059,2,0,1,1,0,3649.87,0
26481900000000.0,16059,2,0,1,1,0,2234.91,0
32811800000000.0,16059,2,0,1,1,0,1872.91,0
27123300000000.0,16059,2,0,1,1,0,2775.75,0
38326500000000.0,16059,2,0,1,1,0,3783.85,0
32501800000000.0,16059,2,0,1,1,0,2985.73,0
44436100000000.0,16059,2,0,1,1,0,3721.71,0
32108300000000.0,16059,2,0,1,1,0,3028.96,0
28614500000000.0,16059,2,0,1,1,0,2798.93,0
41248400000000.0,16059,2,0,1,1,0,3403.32,0
26632600000000.0,16059,2,0,1,1,0,2108.9,0
39984200000000.0,16059,2,0,1,1,0,3827.6,0
37703400000000.0,16059,2,0,1,1,0,2120.67,0
44436100000000.0,16059,2,0,1,1,0,3651.66,0
25084600000000.0,16059,2,0,1,1,0,2219.32,0
26294000000000.0,16059,2,0,1,1,0,3055.8,0
35120200000000.0,16059,2,0,1,1,0,4397.58,0
30978300000000.0,16059,2,0,1,1,0,3742.65,0
31232200000000.0,16059,2,0,1,1,0,3086.34,0
22194300000000.0,16059,2,0,1,1,0,2633.22,0
30131300000000.0,16059,2,0,1,1,0,1982.34,0
